***	PUNCT
的	PART
校釋	NOUN
中	PART
說﹕	VERB
「	PUNCT
昔日	NOUN
道士	NOUN
寫仙人	NOUN
的	PART
事	NOUN
多	ADV
以	ADP
『	PUNCT
內傳	NOUN
』	PUNCT
題名	VERB
。	PUNCT
」	PUNCT


　　	SPACE
〔	PUNCT
５	NUM
〕	PUNCT
　	SPACE
「	PUNCT
正史	NOUN
」	PUNCT
　	SPACE
封建	ADJ
時代	NOUN
由	ADP
官方	NOUN
撰修	VERB
或	CCONJ
認可	VERB
的	PART
史書	NOUN
。	PUNCT
清代	PROPN
乾隆	PROPN
時規	NOUN
定自	VERB
《	PUNCT
史記	NOUN
》	PUNCT
至	CCONJ
《	PUNCT
明史	NOUN
》	PUNCT
歷代	VERB
二十四	NUM
部	NUM
紀傳	NOUN
體史	NOUN
書為	NOUN
「	PUNCT
正史	NOUN
」	PUNCT
。	PUNCT


　　	SPACE
「	PUNCT
正史	NOUN
」	PUNCT
中	PART
的	PART
「	PUNCT
列傳	NOUN
」	PUNCT
部份	NOUN
﹐	PUNCT
一般	ADV
都	ADV
是	VERB
著名	ADJ
人物	NOUN
的	PART
傳記	NOUN
。	PUNCT


　　	SPACE
〔	PUNCT
６	NUM
〕	PUNCT
　	SPACE
宣付	VERB
國史	NOUN
館立	NOUN
「	PUNCT
本傳	NOUN
」	PUNCT
　	SPACE
舊時	NOUN
效忠	VERB
於	ADP
統治	NOUN
階級	NOUN
的	PART
重要	ADJ
人物	NOUN
或	CCONJ
所	ADJ
謂	ADJ
名人	NOUN
﹐死	PUNCT
後	PART
由	ADP
政府	NOUN
明令	ADV
褒揚	VERB
﹐令	VERB
文末	NOUN
常	ADV
有	VERB
「	PUNCT
宣付	VERB
國史	NOUN
館	NOUN
立傳	VERB
」	PUNCT
的	PART
話	NOUN
。	PUNCT
歷代	NOUN
編纂	VERB
史書	NOUN
的	PART
機構	NOUN
﹐名	NOUN
稱	NOUN
不一	VERB
﹐	PUNCT
清代	PROPN
叫	VERB
國史館	NOUN
。	PUNCT
辛亥	PROPN
革命	NOUN
後﹐	PUNCT
北洋	PROPN
軍閥	NOUN
及	CCONJ
國民	NOUN
黨	NOUN
政府	NOUN
都	ADV
曾	ADV
沿用	VERB
這	DET
一	NUM
名	NOUN
稱	NOUN
。	PUNCT


　　	SPACE
〔	PUNCT
７	NUM
〕	PUNCT
　	SPACE
迭	VERB
更	VERB
司	VERB
（	PUNCT
Ｃ﹒	PROPN
Ｄｉｃｋｅｎｓ﹐	PUNCT
１８１２	NOUN
─	PUNCT
１８７０	NOUN
）	PUNCT
　	SPACE
通譯狄	NOUN
更	ADV
斯﹐	PROPN
英國	NOUN
小	NOUN
說家	NOUN
。	PUNCT
著有	VERB
《	PUNCT
大衛‧	PUNCT
科波	PROPN
菲爾	PROPN
》	PUNCT
﹑	PUNCT
《	PUNCT
雙城	PROPN
記	NOUN
》	PUNCT
等	PART
。	PUNCT
《	PUNCT
博徒	NOUN
別傳	NOUN
》	PUNCT
原名	NOUN
《	PUNCT
勞特奈‧斯	PROPN
吞	PROPN
》	PUNCT
﹐	PUNCT
英國	NOUN
小	NOUN
說家	NOUN
柯南‧	PROPN
道爾	PROPN
（	PUNCT
１８５９	NOUN
─	PUNCT
１９３０	NOUN
）	PUNCT
著﹐	VERB
陳	PROPN
大澄	PROPN
等	PART
譯﹐	VERB
是	VERB
商務	NOUN
印書館	PROPN
出版	VERB
的	PART
《	PUNCT
說部	NOUN
叢書	NOUN
》	PUNCT
之一	NOUN
。	PUNCT
魯迅	PROPN
在	ADP
一九二六年	NOUN
八月	NOUN
八日	NOUN
致韋素	PROPN
園信	NOUN
中	PART
曾	ADV
說﹕	VERB
「	PUNCT
《	PUNCT
博徒	NOUN
別傳	NOUN
》	PUNCT
是	VERB
Ｒｏｄｎｅｙ	PROPN
　	SPACE
Ｓｔｏｎｅ	PROPN
的	PART
譯名﹐	NOUN
但是	ADV
Ｃ﹒	PROPN
Ｄｏｙｌｅ	PROPN
做	VERB
的	PART
。	PUNCT
《	PUNCT
阿Ｑ	PROPN
正傳	NOUN
》	PUNCT
中說	NOUN
是	VERB
迭	ADV
更	ADV
司作	NOUN
﹐乃	PUNCT
是	VERB
我	PRON
誤記	VERB
。	PUNCT
」	PUNCT


　　	SPACE
〔	PUNCT
８	NUM
〕	PUNCT
　	SPACE
「	PUNCT
引車	NOUN
賣漿者流	NOUN
」	PUNCT
　	SPACE
這	PRON
是	VERB
當時	ADV
林琴	PROPN
南攻	PROPN
擊白	VERB
話文	NOUN
的	PART
用語	NOUN
。	PUNCT
參看	VERB
本卷	NOUN
第１９０	NUM
頁	NUM
注〔	PUNCT
２７	NUM
〕	PUNCT
。	PUNCT
一九三一年	NOUN
三月	NOUN
三日	NOUN
作者	NOUN
給	VERB
日本	PROPN
山上	PROPN
正義	PROPN
的	PART
校釋	NOUN
中	PART
說﹕	PUNCT
「	PUNCT
『	PUNCT
引車	VERB
賣漿	NOUN
』	PUNCT
﹐即	PUNCT
拉車	PROPN
賣豆	VERB
腐漿	NOUN
之	PART
謂	NOUN
﹐系	PUNCT
指	VERB
蔡元	PROPN
培氏	PROPN
之	PART
父	NOUN
。	PUNCT
那	NOUN
時﹐	PUNCT
蔡元	PROPN
培氏	PROPN
為	VERB
北京	PROPN
大	NOUN
學校	NOUN
長﹐	NOUN
亦	ADV
系	VERB
主張	NOUN
白話者	NOUN
之一	NOUN
﹐故	ADV
亦	ADV
受到	VERB
攻擊	NOUN
之	PART
矢	NOUN
。	PUNCT
」	PUNCT


　　	SPACE
〔	PUNCT
９	NUM
〕	PUNCT
　	SPACE
不	ADV
入	VERB
三教九流	NOUN
的	PART
小	NOUN
說	NOUN
家	NOUN
　	SPACE
三教﹐	NOUN
指儒	VERB
教﹑	NOUN
佛教	NOUN
﹑道	PUNCT
教﹔	NOUN
九	NUM
流﹐	PUNCT
即	ADV
九	NUM
家	NOUN
。	PUNCT
《	PUNCT
漢書	PROPN
‧藝	PUNCT
文志	NOUN
》	PUNCT
中	PART
分	VERB
古代	NOUN
諸子	NOUN
為	VERB
十	NUM
家	NOUN
﹕儒家	NOUN
﹑道家	NOUN
﹑陰	NOUN
陽家	NOUN
﹑法	PUNCT
家﹑	PUNCT
名家	NOUN
﹑墨家	NOUN
﹑縱	PUNCT
橫家	NOUN
﹑雜家	NOUN
﹑農家	NOUN
﹑	PUNCT
小	NOUN
說家	NOUN
﹐並	ADV
說﹕	VERB
「	PUNCT
諸子	NOUN
十	NUM
家	NOUN
﹐	PUNCT
其	PRON
可觀者	VERB
九	NUM
家	NOUN
而已	ADV
。	PUNCT
」	PUNCT
「	PUNCT
小	NOUN
說家者	NOUN
流﹐	PUNCT
蓋出	VERB
於稗官	NOUN
。	PUNCT
街談	NOUN
巷語	NOUN
﹐道	NOUN
聽途	NOUN
說者	NOUN
之	PART
所	PART
造	VERB
也	PART
。	PUNCT
……	PUNCT
是	VERB
以	ADP
君子	NOUN
弗為	VERB
也	PART
。	PUNCT
」	PUNCT


　　	SPACE
〔	PUNCT
１０	NUM
〕	PUNCT
　	SPACE
《	PUNCT
書法	NOUN
正傳	NOUN
》	PUNCT
　	SPACE
一	NUM
部	NUM
關於	ADP
書法	NOUN
的	PART
書﹐	NOUN
清代	PROPN
馮武	PROPN
著﹐	PUNCT
共	ADV
十卷	NUM
。	PUNCT
這裡	PRON
的	PART
「	PUNCT
正傳	NOUN
」	PUNCT
是	VERB
「	PUNCT
正確	ADJ
的	PART
傳授	NOUN
」	PUNCT
的	PART
意思	NOUN
。	PUNCT


　　	SPACE
〔	PUNCT
１１	NUM
〕	PUNCT
　	SPACE
「	PUNCT
著之竹帛	PROPN
」	PUNCT
　	SPACE
語出	VERB
《	PUNCT
呂氏	PROPN
春秋	NOUN
‧仲	PUNCT
春紀	NOUN
》	PUNCT
﹕	PUNCT
「	PUNCT
著乎	VERB
竹	NOUN
帛﹐	NOUN
傳乎	VERB
後世	NOUN
。	PUNCT
」	PUNCT
竹﹐	NOUN
竹簡	NOUN
﹔	PUNCT
帛﹐	NOUN
絹綢	NOUN
。	PUNCT
我	PRON
國	NOUN
古代	NOUN
未	ADV
發	VERB
明造	ADJ
紙前	NOUN
曾	ADV
用	VERB
來書	NOUN
寫	VERB
文字	NOUN
。	PUNCT


　　	SPACE
〔	PUNCT
１２	NUM
〕	PUNCT
　	SPACE
茂才	PROPN
　	SPACE
即秀	VERB
才	NOUN
。	PUNCT
東漢	PROPN
時﹐	PART
因	ADP
為避	ADP
光	VERB
武帝	PROPN
劉秀	PROPN
的	PART
名	NOUN
諱﹐	NOUN
改秀	VERB
才	NOUN
為茂	VERB
才	NOUN
﹔	PUNCT
後來	NOUN
有時	VERB
也	ADV
沿用	VERB
作秀	VERB
才	NOUN
的	PART
別稱	NOUN
。	PUNCT


　　	SPACE
〔	PUNCT
１３	NUM
〕	PUNCT
　	SPACE
陳獨	PROPN
秀辦	VERB
了	PART
《	PUNCT
新	ADJ
青年	NOUN
》	PUNCT
提倡	VERB
洋字	NOUN
　	SPACE
指	VERB
一九一八年	NOUN
前	PART
後錢	NOUN
玄同	PROPN
等	PART
人	NOUN
在	ADP
《	PUNCT
新	ADJ
青年	NOUN
》	PUNCT
雜誌	NOUN
上	PART
開展	VERB
關於	VERB
廢除	VERB
漢字﹑	NOUN
改用	VERB
羅馬	PROPN
字母	NOUN
拼音	NOUN
的	PART
討論	NOUN
一	NUM
事	NOUN
。	PUNCT
一九三一年	NOUN
三月	NOUN
三日	NOUN
作者	NOUN
在	ADP
給山	NOUN
上	PART
正義	VERB
的	PART
校釋	NOUN
中	PART
說﹕	VERB
「	PUNCT
主張	ADV
使用	VERB
羅馬	PROPN
字母	NOUN
的	PART
是	VERB
錢	PROPN
玄同	PROPN
﹐這	PRON
裡說	NOUN
是	VERB
陳獨	PROPN
秀﹐	PUNCT
系茂	NOUN
才	ADV
公之	ADV
誤	VERB
。	PUNCT
」	PUNCT


　　	SPACE
〔	PUNCT
１４	NUM
〕	PUNCT
　	SPACE
《	PUNCT
郡名	NOUN
百家姓	NOUN
》	PUNCT
　	SPACE
《	PUNCT
百家姓	NOUN
》	PUNCT
是	VERB
以前	NOUN
學塾	NOUN
所	PART
用	VERB
的	PART
識字	NOUN
課本	NOUN
之一	NOUN
﹐	PUNCT
宋初人	NOUN
編纂	VERB
。	PUNCT
為便	VERB
於誦	ADV
讀﹐	VERB
將	X
姓	NOUN
氏連	NOUN
綴為	VERB
四言韻語	NOUN
。	PUNCT
《	PUNCT
郡	NOUN
名百	NOUN
家	NOUN
姓	NOUN
》	PUNCT
則	ADV
在	ADP
每	DET
一	NUM
姓	NOUN
上	PART
都	ADV
附註	VERB
郡	NOUN
（	PUNCT
古代	NOUN
地方	NOUN
區域	NOUN
的	PART
名稱	NOUN
）	PUNCT
名﹐	NOUN
表示	VERB
某	DET
姓	NOUN
望族	NOUN
曾	ADV
居	VERB
古代	NOUN
某地	NOUN
﹐如	PUNCT
趙為	PROPN
「	PUNCT
天水	PROPN
」	PUNCT
﹑	PUNCT
錢為	PROPN
「	PUNCT
彭城	PROPN
」	PUNCT
之	PART
類	NOUN
。	PUNCT


　　	SPACE
〔	PUNCT
１５	NUM
〕	PUNCT
　	SPACE
胡適	PROPN
之	PART
　	SPACE
即	VERB
胡適	PROPN
。	PUNCT
他	PRON
在	ADP
一九二○年	NOUN
七月	NOUN
所	PART
作	VERB
《	PUNCT
〈	PUNCT
水滸	NOUN
傳	NOUN
〉	PUNCT
考證	NOUN
》	PUNCT
中	PART
自稱	VERB
「	PUNCT
有	VERB
歷史	NOUN
癖與	NOUN
考	VERB
據癖	NOUN
」	PUNCT
。	PUNCT


　　	SPACE
〔	PUNCT
１６	NUM
〕	PUNCT
　	SPACE
「	PUNCT
行狀	NOUN
」	PUNCT
　	SPACE
原指	VERB
封建	ADJ
時代	NOUN
記述	VERB
死者	NOUN
世系	NOUN
﹑籍	NOUN
貫﹑	NOUN
生卒	NOUN
﹑事跡	NOUN
的	PART
文字	NOUN
﹐	PUNCT
一般	ADV
由	ADP
其	PRON
家屬	NOUN
撰寫	VERB
。	PUNCT
這裡	PRON
泛指	VERB
經歷	NOUN
。	PUNCT


　　	SPACE
〔	PUNCT
１７	NOUN
〕	PUNCT
　	SPACE
土谷祠	NOUN
　	SPACE
即	ADV
土地	NOUN
廟	NOUN
。	PUNCT
土谷	NOUN
﹐指	VERB
土地神	NOUN
和	CCONJ
五穀神	NOUN
。	PUNCT


　　	SPACE
〔	PUNCT
１８	NUM
〕	PUNCT
　	SPACE
「	PUNCT
文童	NOUN
」	PUNCT
　 	SPACE
也	ADV
稱	VERB
「	PUNCT
童生	NOUN
」	PUNCT
﹐指	VERB
科舉	NOUN
時代	NOUN
習舉	VERB
業	NOUN
而	CCONJ
尚未	ADV
考取	VERB
秀才	NOUN
的	PART
人	NOUN
。	PUNCT


　　	SPACE
〔	PUNCT
１９	NOUN
〕	PUNCT
　	SPACE
狀元	NOUN
　	SPACE
科舉	NOUN
時代	NOUN
﹐經	ADP
皇帝	NOUN
殿	NOUN
試取	VERB
中	PART
的	PART
第一	NUM
名	NUM
進士	NOUN
叫	VERB
狀元	NOUN
。	PUNCT


　　	SPACE
〔	PUNCT
２０	NUM
〕	PUNCT
　	SPACE
押牌	VERB
寶	NOUN
　	SPACE
一	NUM
種	NUM
賭博	NOUN
。	PUNCT
賭局	NOUN
中	PART
為主	VERB
的	PART
人	NOUN
叫	VERB
「	PUNCT
樁家	NOUN
」	PUNCT
﹔	PUNCT
下文	NOUN
的	PART
「	PUNCT
青龍	PROPN
」	PUNCT
﹑	PUNCT
「	PUNCT
天門	NOUN
」	PUNCT
﹑	PUNCT
「	PUNCT
穿堂	NOUN
」	PUNCT
等	PART
都	ADV
是	VERB
押牌	VERB
寶	NOUN
的	PART
用	NOUN
語﹐	NOUN
指押	VERB
賭注	NOUN
的	PART
位置	NOUN
﹔	PUNCT
「	PUNCT
四百	NUM
」	PUNCT
﹑	PUNCT
「	PUNCT
一百五十	NUM
」	PUNCT
是	VERB
押	VERB
賭注	NOUN
的	PART
錢數	NOUN
。	PUNCT


　　	SPACE
〔	PUNCT
２１	NUM
〕	PUNCT
　	SPACE
「	PUNCT
塞翁	NOUN
失馬	VERB
安知非福	NOUN
」	PUNCT
　	SPACE
據	ADP
《	PUNCT
淮南子	PROPN
‧人	PUNCT
間訓	NOUN
》	PUNCT
﹕	PUNCT
「	PUNCT
近	ADJ
塞上	NOUN
之	PART
人	NOUN
有	VERB
善術者	NOUN
﹐馬	PUNCT
無	VERB
故亡	NOUN
胡中﹐人	NOUN
皆	ADV
吊	VERB
之	PRON
。	PUNCT
其父	NOUN
曰	VERB
﹕	PUNCT
此	PRON
何遽	ADV
不	ADV
能	VERB
為	VERB
福乎	NOUN
﹖居	VERB
數月	NUM
﹐	PUNCT
其	PRON
馬將	NOUN
胡駿馬	NOUN
而	PART
歸﹐人	VERB
皆	ADV
賀	VERB
之	PRON
。	PUNCT
其父	NOUN
曰	VERB
﹕	PUNCT
此	PRON
何遽	PRON
不	ADV
能	VERB
為	VERB
禍乎	NOUN
﹖家	NOUN
富馬	VERB
良﹐	VERB
其子	NOUN
好騎	VERB
﹐墮	VERB
而	PART
折髀	VERB
﹐人	PUNCT
皆	ADV
吊	VERB
之	PRON
。	PUNCT
其父	NOUN
曰	VERB
﹕	PUNCT
此	PRON
何遽	PRON
不	ADV
能	VERB
為	VERB
福乎	NOUN
﹖居	VERB
一	NUM
年	NUM
﹐	PUNCT
胡人	NOUN
大入	VERB
塞﹐	PUNCT
丁壯者	NOUN
控弦	VERB
而	PART
戰﹐	PUNCT
塞上	NOUN
之	PART
人	NOUN
死者	NOUN
十九	NUM
﹐	PUNCT
此	PRON
獨	ADV
以	ADP
跛	NOUN
之	PART
故	NOUN
﹐	PUNCT
父子	NOUN
相保	VERB
。	PUNCT
故福	NOUN
之	PART
為禍	NOUN
﹐禍	NOUN
之	PART
為	VERB
福﹐化	NOUN
不可	ADV
極﹐	ADV
深	ADV
不可	VERB
測	VERB
也	PART
。	PUNCT
」	PUNCT


　　	SPACE
〔	PUNCT
２２	NUM
〕	PUNCT
　	SPACE
賽神	NOUN
　	SPACE
即	ADV
迎神	VERB
賽會	NOUN
﹐參	VERB
看	VERB
本卷	NOUN
第３３７	NUM
頁	NUM
注〔	PUNCT
３〕	NUM
。	PUNCT


　　	SPACE
〔	PUNCT
２３	NUM
〕	PUNCT
　	SPACE
《	PUNCT
小	ADJ
孤孀	NOUN
上	VERB
墳	NOUN
》	PUNCT
　	SPACE
當時	ADV
流行	VERB
的	PART
一	NUM
出	NUM
紹興	PROPN
地方	NOUN
戲	NOUN
。	PUNCT


　　	SPACE
〔	PUNCT
２４	NUM
〕	PUNCT
　	SPACE
太	NOUN
牢	NOUN
　	SPACE
按	ADP
古代	NOUN
祭禮	VERB
﹐原	ADV
指牛	VERB
﹑羊	NOUN
﹑	PUNCT
豕	PROPN
三	NUM
牲	NOUN
﹐但	PUNCT
後來	NOUN
單稱	VERB
牛為	NOUN
太牢	VERB
。	PUNCT


　　	SPACE
〔	PUNCT
２５	NUM
〕	PUNCT
　	SPACE
皇帝	NOUN
已	ADV
經停	VERB
了	PART
考	VERB
　	SPACE
光緒	NOUN
三十一年	NOUN
（	PUNCT
１９０５	NOUN
）	PUNCT
﹐清	PUNCT
政府	NOUN
下令	VERB
自	ADP
丙午	NOUN
科起	NOUN
﹐	PUNCT
廢止	VERB
科舉	NOUN
考試	NOUN
。	PUNCT


　　	SPACE
〔	PUNCT
２６	NUM
〕	PUNCT
　	SPACE
哭喪	NOUN
棒	VERB
　	SPACE
舊時	NOUN
在	ADP
為	ADP
父母	NOUN
送殯	VERB
時﹐	PART
兒子	NOUN
須手	VERB
拄	VERB
「	PUNCT
孝杖	NOUN
」	PUNCT
﹐以	PUNCT
表示	VERB
悲痛	ADJ
難支	NOUN
。	PUNCT
阿Ｑ	PROPN
因厭	ADP
惡	VERB
假	ADJ
洋鬼子	NOUN
﹐	PUNCT
所以	ADV
把	X
他	PRON
的	PART
手杖	NOUN
咒為	VERB
「	PUNCT
哭喪棒	NOUN
」	PUNCT
。	PUNCT


　　	SPACE
〔	PUNCT
２７	NUM
〕	PUNCT
　	SPACE
「	PUNCT
不孝有三	VERB
無	VERB
後	NOUN
為大	VERB
」	PUNCT
　	SPACE
語見	NOUN
《	PUNCT
孟子	PROPN
‧	PUNCT
離婁	PROPN
》	PUNCT
。	PUNCT
參看	VERB
本卷	NOUN
第１４３	NUM
頁注	NUM
〔	PUNCT
２２	NUM
〕	PUNCT
。	PUNCT


　　	SPACE
〔	PUNCT
２８	NUM
〕	PUNCT
　	SPACE
「	PUNCT
若敖之鬼	VERB
餒	VERB
而	CCONJ
」	PUNCT
　	SPACE
語出	VERB
《	PUNCT
左傳	NOUN
》	PUNCT
宣公	PROPN
四	NUM
年	NUM
﹕楚	PROPN
國令	NOUN
君子良	PROPN
（	PUNCT
若敖氏	PROPN
）	PUNCT
的	PART
兒子	NOUN
越	PROPN
椒長	PROPN
相兇	ADV
惡﹐子良	PROPN
的	PART
哥哥	NOUN
子文	NOUN
認為	VERB
越	PROPN
椒	PROPN
長大	VERB
後會	PART
招致	VERB
滅族	VERB
之	PART
禍	NOUN
﹐	PUNCT
要	VERB
子良	NOUN
殺死	VERB
他	PRON
。	PUNCT
子	NOUN
良沒	NOUN
有	VERB
依從	NOUN
。	PUNCT
子文	NOUN
臨死	VERB
時說	NOUN
﹕	PUNCT
「	PUNCT
鬼猶求	VERB
食﹐	VERB
若	ADP
敖	PROPN
氏	NOUN
之	PART
鬼	NOUN
不	ADV
其	PRON
餒而	VERB
。	PUNCT
」	PUNCT
意思	NOUN
是	VERB
若	SCONJ
敖氏	PROPN
以	ADP
後沒	NOUN
有	VERB
子孫	NOUN
供飯	VERB
﹐	PUNCT
鬼魂	NOUN
都	ADV
要	VERB
挨餓	VERB
了	PART
。	PUNCT
而	ADV
﹐語	VERB
尾助詞	VERB
。	PUNCT


　　	SPACE
〔	PUNCT
２９	NUM
〕	PUNCT
　	SPACE
「	PUNCT
不	ADV
能	VERB
收其	VERB
放心	VERB
」	PUNCT
　	SPACE
《	PUNCT
尚	NOUN
書	NOUN
‧	PUNCT
畢命	PROPN
》	PUNCT
﹕	PUNCT
「	PUNCT
雖收	ADV
放心	VERB
﹐閒	PUNCT
之	PART
維艱	VERB
。	PUNCT
」	PUNCT
放心	VERB
﹐	PUNCT
心無	VERB
約束	VERB
的	PART
意思	NOUN
。	PUNCT


　　	SPACE
〔	PUNCT
３０	NUM
〕	PUNCT
　	SPACE
妲己	NOUN
　	SPACE
殷紂	PROPN
王	NOUN
的	PART
妃子	NOUN
。	PUNCT
下文	NOUN
的	PART
褒姒	NOUN
是	VERB
周幽王	PROPN
的	PART
妃子	NOUN
。	PUNCT
《	PUNCT
史記	NOUN
》	PUNCT
中	PART
有	VERB
商因	PROPN
妲己	PROPN
而	PART
亡﹐	VERB
周因	PROPN
褒姒而衰	VERB
的	PART
記載	NOUN
。	PUNCT
貂蟬	PROPN
是	VERB
《	PUNCT
三國	PROPN
演義	NOUN
》	PUNCT
中	PART
王允家	PROPN
的	PART
一	NUM
個	NUM
歌妓	NOUN
﹐書	NOUN
中	PART
有	VERB
呂	PROPN
布為	PROPN
爭奪	VERB
她	PRON
而	PART
殺死	VERB
董卓	PROPN
的	PART
故事	NOUN
。	PUNCT
作者	NOUN
在	ADP
這裡	PRON
是	VERB
諷刺	VERB
那	DET
種	NUM
把	X
歷史	NOUN
上	PART
亡國	VERB
敗家	VERB
的	PART
原因	NOUN
都	ADV
歸罪	VERB
於	ADP
婦女	NOUN
的	PART
觀點	NOUN
。	PUNCT


　　	SPACE
〔	PUNCT
３１	NUM
〕	PUNCT
　	SPACE
「	PUNCT
男女	NOUN
之	PART
大防	NOUN
」	PUNCT
　	SPACE
指封	VERB
建禮	VERB
教對	VERB
男女	NOUN
之	PART
間	PART
所	PART
規定	VERB
的	PART
嚴格界	NOUN
限﹐	NOUN
如	ADV
「	PUNCT
男子	NOUN
居外	VERB
﹐	PUNCT
女子	NOUN
居內	VERB
」	PUNCT
（	PUNCT
《	PUNCT
禮記‧	PROPN
內則	PROPN
》	PUNCT
）	PUNCT
﹐	PUNCT
「	PUNCT
男女	NOUN
授受不親	VERB
」	PUNCT
（	PUNCT
《	PUNCT
孟子	PROPN
‧	PUNCT
離婁	PROPN
》	PUNCT
）	PUNCT
﹐	PUNCT
等等	PART
。	PUNCT


　　	SPACE
〔	PUNCT
３２	NUM
〕	PUNCT
　	SPACE
「	PUNCT
誅心	NOUN
」	PUNCT
　	SPACE
猶	ADV
「	PUNCT
誅意	NOUN
」	PUNCT
。	PUNCT
《	PUNCT
後漢	PROPN
書‧	PUNCT
霍□傳	PROPN
》	PUNCT
﹕	PUNCT
「	PUNCT
《	PUNCT
春秋	NOUN
》	PUNCT
之	PART
義	NOUN
﹐	PUNCT
原情	NOUN
定過﹐	VERB
赦事	VERB
誅意	VERB
。	PUNCT
」	PUNCT
誅心	NOUN
﹑	PUNCT
誅意	NOUN
﹐指	VERB
不	ADV
問	VERB
實際	NOUN
情形	NOUN
如何	VERB
而	CCONJ
主觀	VERB
地	PART
推究	VERB
別人	NOUN
的	PART
居心	NOUN
。	PUNCT


　　	SPACE
〔	PUNCT
３３	NUM
〕	PUNCT
　	SPACE
「	PUNCT
而立	PROPN
」	PUNCT
　	SPACE
語出	VERB
《	PUNCT
論語	NOUN
‧	PUNCT
為政	NOUN
》	PUNCT
﹕	PUNCT
「	PUNCT
三十而立	VERB
」	PUNCT
。	PUNCT
原	ADV
是	VERB
孔丘說	PROPN
他	PRON
三十	NUM
歲	NUM
在	ADP
學問	NOUN
上	PART
有所	VERB
自立	NOUN
的	PART
話﹐	NOUN
後來	NOUN
就	ADV
常用	ADV
「	PUNCT
而立	VERB
」	PUNCT
代指	VERB
三十	NUM
歲	NUM
。	PUNCT


　　	SPACE
〔	PUNCT
３４	NUM
〕	PUNCT
　	SPACE
小	ADJ
Ｄｏｎ	NOUN
　	SPACE
即	VERB
小同	NOUN
。	PUNCT
作者	NOUN
在	ADP
《	PUNCT
且介	PROPN
亭雜	NOUN
文‧	NOUN
寄	VERB
〈	PUNCT
戲	NOUN
〉	PUNCT
週	NOUN
刊編者	NOUN
信	NOUN
》	PUNCT
中	PART
說﹕	VERB
「	PUNCT
他	PRON
叫	VERB
『	PUNCT
小同	PROPN
』	PUNCT
﹐	PUNCT
大起	ADV
來﹐	PUNCT
和	ADP
阿Ｑ一樣	PROPN
。	PUNCT
」	PUNCT


　　	SPACE
〔	PUNCT
３５	NUM
〕	PUNCT
　	SPACE
「	PUNCT
我	PRON
手執	NOUN
鋼	NOUN
鞭將	NOUN
你	PRON
打﹗	VERB
」	PUNCT
　	SPACE
這	DET
一	NUM
句	NOUN
及	CCONJ
下文	NOUN
的	PART
「	PUNCT
悔不該﹐	VERB
酒醉	NOUN
錯斬	VERB
了	PART
鄭	PROPN
賢弟	NOUN
」	PUNCT
﹐	PUNCT
都	ADV
是	VERB
當時	NOUN
紹興	PROPN
地方	NOUN
戲	NOUN
《	PUNCT
龍虎斗	NOUN
》	PUNCT
中	PART
的	PART
唱詞	NOUN
。	PUNCT
這齣	DET
戲演	NOUN
的	PART
是	VERB
宋	PROPN
太	NOUN
祖趙	NOUN
匡胤	PROPN
和	CCONJ
呼延贊	PROPN
交戰	VERB
的	PART
故事	NOUN
。	PUNCT
鄭賢	PROPN
弟﹐	NOUN
指趙	VERB
匡胤部	PROPN
下	PART
猛將	NOUN
鄭子明	PROPN
。	PUNCT


　　	SPACE
〔	PUNCT
３６	NUM
〕	PUNCT
　	SPACE
「	PUNCT
士別	NOUN
三日	NOUN
便	ADV
當	VERB
刮目相待	VERB
」	PUNCT
　	SPACE
語出	VERB
《	PUNCT
三國	PROPN
誌‧	PUNCT
吳書	PROPN
‧呂	PROPN
蒙傳	PROPN
》	PUNCT
裴松	PROPN
之	PART
注﹕	NOUN
「	PUNCT
士別	NOUN
三日	NOUN
﹐	PUNCT
即	ADV
更	ADV
刮目相待	VERB
。	PUNCT
」	PUNCT
刮	VERB
目﹐	PUNCT
拭目	VERB
的	PART
意思	NOUN
。	PUNCT


　　	SPACE
〔	PUNCT
３７	NUM
〕	PUNCT
　	SPACE
三十二	NUM
張	NUM
的	PART
竹牌	NOUN
　	SPACE
一	NUM
種	NUM
賭具	NOUN
。	PUNCT
即	ADV
牙牌	NOUN
或	CCONJ
骨牌	NOUN
﹐用	PUNCT
象牙	NOUN
或	CCONJ
獸骨	NOUN
所	PART
制﹐	PUNCT
簡陋	VERB
的	PART
就	ADV
用	VERB
竹製成	NOUN
。	PUNCT
下文	NOUN
的	PART
「	PUNCT
麻醬	NOUN
」	PUNCT
指麻	VERB
雀牌	NOUN
﹐俗	PUNCT
稱麻	VERB
將﹐	NOUN
也	ADV
是	VERB
一	NUM
種	NUM
賭具	NOUN
。	PUNCT
阿Ｑ	PROPN
把	X
「	PUNCT
麻將	NOUN
」	PUNCT
訛為	VERB
「	PUNCT
麻醬	NOUN
」	PUNCT
。	PUNCT


　　	SPACE
〔	PUNCT
３８	NUM
〕	PUNCT
　	SPACE
三百	NUM
大	ADJ
錢	NOUN
九二	NUM
串	NUM
　	SPACE
即	VERB
「	PUNCT
三百	NUM
大	ADJ
錢﹐	NOUN
以	ADP
九十二	NUM
文	NOUN
作為	VERB
一百	NUM
」	PUNCT
（	PUNCT
見	VERB
《	PUNCT
華蓋	PROPN
集	NOUN
續編	NOUN
